n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
4,1,2,8,2,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,8,2,NaN,NaN,NaN,NaN,NaN,0,2,2,0,2,NaN,NaN,NaN,NaN,NaN,100,100,Game2,20200703,140342,0,70320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070320 ,231,20200703,140342,03-Jul-2020 14:03:42,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,6,6,4,6,4,4,4,4,4,2,2,2,3,2,3,3,3,3,3,100,100,Game2,20200703,140342,0,70320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070320 ,231,20200703,140342,03-Jul-2020 14:03:42,ee_alterhb,1
4,1,2,8,0,5,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,2,8,8,NaN,NaN,NaN,NaN,NaN,0,5,0,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game2,20200703,140342,0,70320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070320 ,231,20200703,140342,03-Jul-2020 14:03:42,ee_alterhb,2
4,6,4,6,5,3,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,5,100,100,Game2,20200703,140342,0,70320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070320 ,231,20200703,140342,03-Jul-2020 14:03:42,ee_alterhb,1
4,1,2,8,4,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,2,2,8,NaN,NaN,NaN,NaN,NaN,0,4,4,4,0,NaN,NaN,NaN,NaN,NaN,100,100,Game2,20200703,140342,0,70320,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070320 ,231,20200703,140342,03-Jul-2020 14:03:42,ee_alterhb,2
3,1,4,6,0,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,3,5,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,8,8,NaN,5,5,5,5,5,5,5,5,5,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,4,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,3,1,1,1,1,0,0,0,0,0,0,NaN,2,2,2,8,2,8,2,8,8,NaN,3,3,3,1,3,1,3,1,1,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,1,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,1,4,1,1,1,0,0,0,0,0,0,NaN,2,2,2,8,8,8,8,8,8,NaN,1,1,1,4,4,4,4,4,4,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,5,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,5,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,5,3,1,1,1,0,0,0,0,0,0,NaN,2,2,2,2,2,8,8,8,8,NaN,5,5,5,5,5,3,3,3,3,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,5,2,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,8,8,NaN,2,2,2,2,2,2,2,2,2,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,0,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,0,3,1,1,1,0,0,0,0,0,0,NaN,2,2,2,8,8,8,8,8,8,NaN,0,0,0,3,3,3,3,3,3,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,4,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,2,1,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,2,8,NaN,1,1,1,1,1,1,1,2,1,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,1,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,2,0,1,1,1,0,0,0,0,0,0,NaN,2,2,2,8,2,8,2,8,2,NaN,2,2,2,0,2,0,2,0,2,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,5,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,5,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,5,0,1,1,1,0,0,0,0,0,0,NaN,2,2,2,2,2,2,2,2,2,NaN,5,5,5,5,5,5,5,5,5,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,3,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,1
3,6,2,8,3,5,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,8,8,NaN,5,5,5,5,5,5,5,5,5,NaN,100,100,Game1,20200706,113925,0,70620,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070620 ,284,20200706,113925,06-Jul-2020 11:39:25,ee_alterhb,2
3,1,4,6,1,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,3,0,1,1,1,0,0,0,0,0,0,NaN,8,8,8,2,8,2,2,2,8,NaN,0,0,0,3,0,3,3,3,0,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,3,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,1,2,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,8,8,NaN,2,2,2,2,2,2,2,2,2,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,3,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,1,3,1,1,1,0,0,0,0,0,0,NaN,2,2,2,8,8,8,8,8,8,NaN,1,1,1,3,3,3,3,3,3,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,4,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,0,1,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,8,8,NaN,1,1,1,1,1,1,1,1,1,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,5,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,0,2,1,1,1,0,0,0,0,0,0,NaN,2,2,2,8,8,8,8,8,8,NaN,0,0,0,2,2,2,2,2,2,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,0,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,1,4,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,8,8,NaN,4,4,4,4,4,4,4,4,4,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,4,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,0,2,1,1,1,0,0,0,0,0,0,NaN,8,8,8,8,8,8,8,8,8,NaN,2,2,2,2,2,2,2,2,2,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,5,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,5,1,1,1,1,0,0,0,0,0,0,NaN,2,2,2,2,2,2,2,2,2,NaN,5,5,5,5,5,5,5,5,5,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,2,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,2,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,2,8,2,1,1,1,1,0,0,0,0,0,0,NaN,2,2,2,8,2,8,2,8,2,NaN,2,2,2,1,2,1,2,1,2,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,2
3,1,4,6,3,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,6,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200707,150345,0,70720,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070720 ,270,20200707,150345,07-Jul-2020 15:03:45,ee_alterhb,1
3,6,4,6,5,2,1,1,1,0,0,0,0,0,0,NaN,6,6,6,6,6,4,6,4,4,NaN,2,2,2,2,2,5,2,5,5,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,5,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,5,3,1,1,1,0,0,0,0,0,0,NaN,6,6,6,4,4,4,4,4,4,NaN,3,3,3,5,5,5,5,5,5,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,0,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,3,1,1,1,1,0,0,0,0,0,0,NaN,4,4,4,4,4,4,4,4,4,NaN,3,3,3,3,3,3,3,3,3,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,4,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,2,5,1,1,1,0,0,0,0,0,0,NaN,4,4,4,6,6,6,6,6,6,NaN,2,2,2,5,5,5,5,5,5,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,4,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,5,1,1,1,1,0,0,0,0,0,0,NaN,6,6,6,4,4,4,4,4,4,NaN,1,1,1,5,5,5,5,5,5,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,1,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,4,4,4,1,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,1,5,1,1,1,0,0,0,0,0,0,NaN,4,4,4,6,6,6,6,6,6,NaN,1,1,1,5,5,5,5,5,5,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,3,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,3,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,4,5,1,1,1,0,0,0,0,0,0,NaN,4,4,4,6,6,6,6,6,6,NaN,4,4,4,5,5,5,5,5,5,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,4,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,4,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,3,5,1,1,1,0,0,0,0,0,0,NaN,4,4,4,6,6,6,6,6,6,NaN,3,3,3,5,5,5,5,5,5,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,8,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,1,4,1,1,1,0,0,0,0,0,0,NaN,4,4,4,6,6,6,6,6,6,NaN,1,1,1,4,4,4,4,4,4,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,1,2,8,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,2
3,6,4,6,5,0,1,1,1,0,0,0,0,0,0,NaN,4,4,4,6,6,4,4,4,6,NaN,5,5,5,0,0,5,5,5,0,NaN,100,100,Game1,20200708,111843,0,70820,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070820 ,273,20200708,111843,08-Jul-2020 11:18:43,ee_alterhb,1
3,6,4,6,4,3,1,1,1,0,0,0,0,0,0,NaN,4,4,4,4,4,4,4,4,4,NaN,4,4,4,4,4,4,4,4,4,NaN,100,100,Game1,20200709,180534,0,70920,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070920 ,218,20200709,180534,09-Jul-2020 18:05:34,ee_alterhb,1
3,1,2,8,4,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200709,180534,0,70920,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070920 ,218,20200709,180534,09-Jul-2020 18:05:34,ee_alterhb,2
3,6,4,6,1,0,1,1,1,0,0,0,0,0,0,NaN,4,4,4,6,4,4,4,4,4,NaN,1,1,1,0,1,1,1,1,1,NaN,100,100,Game1,20200709,180534,0,70920,Rizzo ,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Rizzo/RawData/070920 ,218,20200709,180534,09-Jul-2020 18:05:34,ee_alterhb,1
